DATAFLOW,LAST UPDATE,freq,unit,sex,isced11,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LU:Luxembourg,2016,58.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LU:Luxembourg,2017,57.5,u
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LU:Luxembourg,2018,60.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LU:Luxembourg,2019,61.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LU:Luxembourg,2020,61.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LU:Luxembourg,2021,63.4,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LU:Luxembourg,2022,62.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LU:Luxembourg,2023,66.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LV:Latvia,2014,67.8,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LV:Latvia,2015,67.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LV:Latvia,2016,68.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LV:Latvia,2017,66.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LV:Latvia,2018,65.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LV:Latvia,2019,65.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LV:Latvia,2020,64.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LV:Latvia,2021,64.0,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LV:Latvia,2022,62.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LV:Latvia,2023,60.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,ME:Montenegro,2014,69.7,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,ME:Montenegro,2015,71.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,ME:Montenegro,2016,71.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,ME:Montenegro,2017,71.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,ME:Montenegro,2018,72.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,ME:Montenegro,2019,74.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,ME:Montenegro,2020,72.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,MK:North Macedonia,2014,65.7,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,MK:North Macedonia,2015,66.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,MK:North Macedonia,2016,68.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,MK:North Macedonia,2017,69.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,MK:North Macedonia,2018,70.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,MK:North Macedonia,2019,70.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,MK:North Macedonia,2020,70.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,MT:Malta,2014,69.6,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,MT:Malta,2015,71.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,MT:Malta,2016,74.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,MT:Malta,2017,75.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,MT:Malta,2018,78.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,MT:Malta,2019,77.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,MT:Malta,2020,80.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,MT:Malta,2021,81.8,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,MT:Malta,2022,84.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,MT:Malta,2023,79.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,NL:Netherlands,2014,62.3,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,NL:Netherlands,2015,62.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,NL:Netherlands,2016,63.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,NL:Netherlands,2017,64.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,NL:Netherlands,2018,64.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,NL:Netherlands,2019,65.2,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,NL:Netherlands,2020,67.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,NL:Netherlands,2021,70.2,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,NL:Netherlands,2022,70.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,NL:Netherlands,2023,69.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,NO:Norway,2014,58.5,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,NO:Norway,2015,58.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,NO:Norway,2016,57.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,NO:Norway,2017,58.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,NO:Norway,2018,59.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,NO:Norway,2019,59.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,NO:Norway,2020,60.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,NO:Norway,2021,58.3,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,NO:Norway,2022,57.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,NO:Norway,2023,57.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,PL:Poland,2014,69.8,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,PL:Poland,2015,69.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,PL:Poland,2016,70.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,PL:Poland,2017,69.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,PL:Poland,2018,69.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,PL:Poland,2019,69.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,PL:Poland,2020,68.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,PL:Poland,2021,67.5,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,PL:Poland,2022,67.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,PL:Poland,2023,67.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,PT:Portugal,2014,52.9,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,PT:Portugal,2015,55.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,PT:Portugal,2016,56.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,PT:Portugal,2017,58.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,PT:Portugal,2018,60.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,PT:Portugal,2019,62.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,PT:Portugal,2020,65.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,PT:Portugal,2021,68.0,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,PT:Portugal,2022,68.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,PT:Portugal,2023,67.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,RO:Romania,2014,59.1,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,RO:Romania,2015,59.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,RO:Romania,2016,58.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,RO:Romania,2017,58.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,RO:Romania,2018,59.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,RO:Romania,2019,62.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,RO:Romania,2020,63.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,RO:Romania,2021,70.5,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,RO:Romania,2022,71.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,RO:Romania,2023,68.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,RS:Serbia,2014,69.0,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,RS:Serbia,2015,70.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,RS:Serbia,2016,71.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,RS:Serbia,2017,71.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,RS:Serbia,2018,70.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,RS:Serbia,2019,70.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,RS:Serbia,2020,71.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,RS:Serbia,2021,71.0,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,RS:Serbia,2022,71.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,RS:Serbia,2023,70.1,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SE:Sweden,2014,65.8,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SE:Sweden,2015,66.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SE:Sweden,2016,66.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SE:Sweden,2017,65.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SE:Sweden,2018,64.3,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SE:Sweden,2019,64.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SE:Sweden,2020,63.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SE:Sweden,2021,61.0,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SE:Sweden,2022,61.2,
